"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"9134" 24 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 72 0.0119819524179167
"9135" 24 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 72 -0.00589225849902778
"9136" 24 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 72 -0.98636543375
"9137" 24 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 72 -0.982430495
"9138" 24 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 72 -0.983087366805556
"9139" 24 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 72 -0.985529270555556
"9140" 24 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 72 -0.983605927361111
"9141" 24 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 72 -0.359292534027778
"9142" 24 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 72 0.738430699305555
"9143" 24 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 72 0.683839909722222
"9144" 24 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 72 -0.960412164305556
"9145" 24 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 72 -0.993454358055556
"9146" 24 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 72 -0.979239668194445
"9147" 24 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 72 -0.9718540425
"9148" 24 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 72 -0.969354834166667
"9149" 24 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 72 -0.976570564027778
"9150" 24 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 72 -0.966111980277778
"9151" 24 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 72 -0.981093036111111
"9152" 24 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 72 -0.984713284166667
"9153" 24 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 72 -0.95779294875
"9154" 24 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 72 -0.983602745694445
"9155" 24 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 72 -0.964001383472222
"9156" 24 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 72 -0.961369084583333
"9157" 24 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 72 -0.978596740694444
"9158" 24 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 72 -0.980096981111111
"9159" 24 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 72 -0.975893687083333
"9160" 24 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 72 -0.980830362083333
"9161" 24 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 72 -0.976634815694444
"9162" 24 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 72 -0.965167081805556
"9163" 24 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 72 -0.984571808472222
"9164" 24 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 72 -0.973057781805556
"9165" 24 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 72 -0.973171068055556
"9166" 24 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 72 -0.971063024027778
"9167" 24 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 72 -0.985998546805555
"9168" 24 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 72 -0.982140613888889
"9169" 24 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 72 -0.981549689583333
"9170" 24 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 72 -0.988140517777778
"9171" 24 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 72 -0.984124532361111
"9172" 24 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 72 -0.983185637916667
"9173" 24 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 72 -0.983108084305556
"9174" 24 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 72 -0.98328511625
"9175" 24 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 68 -0.0356229619955882
"9176" 24 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 68 -0.0750132697044118
"9177" 24 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 68 0.0800440230882353
"9178" 24 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 68 -0.988111648676471
"9179" 24 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 68 -0.977954005147059
"9180" 24 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 68 -0.971277654117647
"9181" 24 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 68 -0.964633252352941
"9182" 24 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 68 -0.969257162647059
"9183" 24 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 68 -0.0951782658382353
"9184" 24 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 68 -0.040616936
"9185" 24 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 68 -0.051596655125
"9186" 24 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 68 -0.991442007794118
"9187" 24 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 68 -0.989780810588235
"9188" 24 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 68 -0.989850160294118
"9189" 24 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 68 -0.991306424705882
"9190" 24 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 68 -0.990724530735294
"9191" 24 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 68 0.273475690147059
"9192" 24 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 68 -0.0131255097938235
"9193" 24 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 68 -0.103041061426471
"9194" 24 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 68 -0.990593766617647
"9195" 24 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 68 -0.956255962058823
"9196" 24 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 68 -0.957056111470588
"9197" 24 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 68 -0.968979156470588
"9198" 24 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 68 -0.963779683235294
"9199" 24 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 68 0.0763318528529412
"9200" 24 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 68 0.00476702575745588
"9201" 24 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 68 -0.00113300171426471
"9202" 24 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 68 -0.988564382205882
"9203" 24 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 68 -0.979573678088235
"9204" 24 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 68 -0.984662946764706
"9205" 24 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 68 -0.985555822352941
"9206" 24 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 68 -0.985418456176471
"9207" 24 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 68 0.919637604411765
"9208" 24 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 68 0.182254651955882
"9209" 24 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 68 0.109559621020588
"9210" 24 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 68 -0.989660149852941
"9211" 24 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 68 -0.971692544705882
"9212" 24 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 68 -0.963406795735294
"9213" 24 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 68 -0.968979156470588
"9214" 24 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 68 -0.963779683235294
"9215" 24 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 68 -0.985676523823529
"9216" 24 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 68 -0.981200181176471
"9217" 24 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 68 -0.974686891029412
"9218" 24 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 68 -0.988891551764706
"9219" 24 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 68 -0.976252427794118
"9220" 24 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 68 -0.972851787647059
"9221" 24 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 68 -0.977973720735294
"9222" 24 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 68 -0.969105899117647
"9223" 24 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 68 -0.99085475117647
"9224" 24 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 68 -0.990933058235294
"9225" 24 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 68 -0.989529506764706
"9226" 24 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 68 -0.962773200147059
"9227" 24 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 68 -0.966991781176471
"9228" 24 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 68 -0.991100005441176
"9229" 24 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 68 -0.954998005147059
"9230" 24 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 68 -0.954402697794118
"9231" 24 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 68 -0.968905031470588
"9232" 24 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 68 -0.965852262058823
"9233" 24 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 68 -0.988857403235294
"9234" 24 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 68 -0.979228238382353
"9235" 24 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 68 -0.981971300147059
"9236" 24 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 68 -0.9892888075
"9237" 24 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 68 -0.981550132794118
"9238" 24 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 68 -0.986008449264706
"9239" 24 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 68 -0.984469962941176
"9240" 24 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 68 -0.98561372
"9241" 24 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 69 -0.0278611511434783
"9242" 24 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 69 -0.0692546674492754
"9243" 24 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 69 0.077124614942029
"9244" 24 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 69 -0.960738660289855
"9245" 24 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 69 -0.967298518695652
"9246" 24 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 69 -0.969958678115942
"9247" 24 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 69 -0.954518594057971
"9248" 24 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 69 -0.95310477884058
"9249" 24 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 69 -0.0991947719855072
"9250" 24 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 69 -0.0431738608
"9251" 24 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 69 -0.0517180379565217
"9252" 24 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 69 -0.975856809130435
"9253" 24 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 69 -0.981983572028986
"9254" 24 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 69 -0.983276883478261
"9255" 24 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 69 -0.982387268985507
"9256" 24 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 69 -0.979995718695652
"9257" 24 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 69 0.280348883913043
"9258" 24 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 69 -0.0144785340348986
"9259" 24 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 69 -0.108222553855072
"9260" 24 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 69 -0.98725587115942
"9261" 24 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 69 -0.936871974347826
"9262" 24 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 69 -0.930283530144927
"9263" 24 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 69 -0.950061017681159
"9264" 24 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 69 -0.94790101173913
"9265" 24 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 69 0.0746177416521739
"9266" 24 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 69 0.0109839689101449
"9267" 24 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 69 -0.00358774904913043
"9268" 24 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 69 -0.980573836811594
"9269" 24 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 69 -0.967745638695652
"9270" 24 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 69 -0.977716354927536
"9271" 24 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 69 -0.977620953913043
"9272" 24 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 69 -0.973108343043478
"9273" 24 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 69 0.96644228
"9274" 24 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 69 -0.145201300942029
"9275" 24 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 69 -0.0530585403536232
"9276" 24 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 69 -0.992197591884058
"9277" 24 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 69 -0.968155388695652
"9278" 24 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 69 -0.94618494942029
"9279" 24 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 69 -0.950061017681159
"9280" 24 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 69 -0.94790101173913
"9281" 24 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 69 -0.958540187246377
"9282" 24 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 69 -0.970426493768116
"9283" 24 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 69 -0.970133388405797
"9284" 24 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 69 -0.961885695217391
"9285" 24 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 69 -0.965798055507246
"9286" 24 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 69 -0.972688652173913
"9287" 24 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 69 -0.963922314202899
"9288" 24 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 69 -0.954407176956522
"9289" 24 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 69 -0.981119237826087
"9290" 24 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 69 -0.9797551
"9291" 24 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 69 -0.984183633623189
"9292" 24 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 69 -0.948970158405797
"9293" 24 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 69 -0.953817599275362
"9294" 24 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 69 -0.988851853478261
"9295" 24 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 69 -0.934454791304348
"9296" 24 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 69 -0.923802467681159
"9297" 24 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 69 -0.960066088115942
"9298" 24 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 69 -0.949522556376811
"9299" 24 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 69 -0.98116164057971
"9300" 24 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 69 -0.967720592463768
"9301" 24 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 69 -0.974170468405797
"9302" 24 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 69 -0.981721691014493
"9303" 24 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 69 -0.970228184202899
"9304" 24 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 69 -0.979936740869565
"9305" 24 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 69 -0.972251355217391
"9306" 24 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 69 -0.973195509565217
"9307" 24 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 58 -0.0545126870724138
"9308" 24 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 58 -0.0658435879913793
"9309" 24 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 58 0.0972006320344828
"9310" 24 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 58 -0.580597373275862
"9311" 24 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 58 -0.487166280172414
"9312" 24 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 58 -0.396154003275862
"9313" 24 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 58 -0.403064156896552
"9314" 24 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 58 -0.563863212586207
"9315" 24 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 58 -0.0625311679982759
"9316" 24 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 58 -0.0502895008551724
"9317" 24 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 58 -0.0739835516362069
"9318" 24 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 58 -0.490773455517241
"9319" 24 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 58 -0.514246569655172
"9320" 24 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 58 -0.557968202931035
"9321" 24 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 58 -0.507824745862069
"9322" 24 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 58 -0.556022765862069
"9323" 24 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 58 0.276980816034483
"9324" 24 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 58 -0.0225446400534483
"9325" 24 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 58 -0.110595952913793
"9326" 24 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 58 -0.47076236637931
"9327" 24 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 58 -0.154127498163793
"9328" 24 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 58 -0.288840016206897
"9329" 24 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 58 -0.299983613965517
"9330" 24 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 58 -0.48106401862069
"9331" 24 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 58 0.0731938975362069
"9332" 24 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 58 0.0121254591034483
"9333" 24 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 58 -0.0116401387758621
"9334" 24 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 58 -0.485863255344828
"9335" 24 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 58 -0.302220161206897
"9336" 24 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 58 -0.491189466034483
"9337" 24 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 58 -0.399722201034483
"9338" 24 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 58 -0.409824562586207
"9339" 24 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 58 0.95970108137931
"9340" 24 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 58 -0.115116241810345
"9341" 24 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 58 -0.140910029827586
"9342" 24 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 58 -0.983132400344828
"9343" 24 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 58 -0.962578844310345
"9344" 24 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 58 -0.962822966551724
"9345" 24 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 58 -0.299983613965517
"9346" 24 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 58 -0.48106401862069
"9347" 24 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 58 -0.468295081206897
"9348" 24 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 58 -0.479841432931034
"9349" 24 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 58 -0.39144792137931
"9350" 24 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 58 -0.616915839310345
"9351" 24 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 58 -0.495896271896552
"9352" 24 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 58 -0.453337858448276
"9353" 24 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 58 -0.534509163793103
"9354" 24 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 58 -0.668032801896552
"9355" 24 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 58 -0.571594392068966
"9356" 24 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 58 -0.567447731896552
"9357" 24 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 58 -0.492419802586207
"9358" 24 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 58 -0.203193741396552
"9359" 24 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 58 -0.344493013448276
"9360" 24 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 58 -0.462733639137931
"9361" 24 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 58 -0.182766476862069
"9362" 24 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 58 -0.314646918448276
"9363" 24 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 58 -0.434618912068966
"9364" 24 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 58 -0.590265845517241
"9365" 24 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 58 -0.509628168793103
"9366" 24 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 58 -0.352829307068966
"9367" 24 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 58 -0.469920224310345
